date,trade_code,high,low,open,close,volume
2020-07-07,AFTABAUTO,23.6,23.6,23.6,23.6,"1,035"
2020-07-06,AFTABAUTO,23.6,23.6,23.6,23.6,"1,801"
2020-07-05,AFTABAUTO,23.6,23.6,23.6,23.6,"1,997"
2020-07-02,AFTABAUTO,23.6,23.6,23.6,23.6,597
2020-08-10,AGNISYSL,20.2,19.2,20.2,19.4,"1,372,748"
2020-08-09,AGNISYSL,20.5,19.5,20.2,19.9,"1,992,727"
2020-08-06,AGNISYSL,20.6,19.7,20.3,20.1,"2,125,215"
2020-08-05,AGNISYSL,20.7,18.6,19.3,20.1,"2,055,807"
2020-08-04,AGNISYSL,20,19,19.9,19.1,"2,482,921"
2020-08-03,AGNISYSL,19.3,18,18,19.3,"1,900,409"
2020-07-30,AGNISYSL,17.6,16,16,17.6,"2,035,771"
2020-07-29,AGNISYSL,16.3,15.2,15.3,16,"1,402,346"
2020-07-28,AGNISYSL,15.3,14.1,14.2,15.1,"668,981"
2020-07-27,AGNISYSL,14.4,14,14.2,14.2,"312,809"
2020-07-26,AGNISYSL,14.5,13.6,13.8,14.1,"481,419"
2020-07-23,AGNISYSL,13.8,13.7,13.8,13.8,"115,440"
2020-07-22,AGNISYSL,14,13.7,13.7,13.8,"563,768"
2020-07-21,AGNISYSL,13.8,13.4,13.4,13.6,"250,329"
2020-07-20,AGNISYSL,13.4,13.4,13.4,13.4,"31,464"
2020-07-19,AGNISYSL,13.4,13.4,13.4,13.4,"21,022"
2020-07-16,AGNISYSL,13.5,13.4,13.4,13.4,"32,421"
2020-07-15,AGNISYSL,13.5,13.4,13.4,13.4,"126,177"
2020-07-14,AGNISYSL,13.6,13.4,13.5,13.4,"130,476"
2020-07-13,AGNISYSL,13.9,13.5,13.9,13.6,"182,100"
2020-07-12,AGNISYSL,14,13.7,13.8,13.8,"282,028"
2020-07-09,AGNISYSL,14.1,13.5,14,13.6,"294,855"
2020-07-08,AGNISYSL,13.9,13.4,13.4,13.8,"480,147"
2020-07-07,AGNISYSL,13.6,13.4,13.5,13.4,"266,370"
2020-07-06,AGNISYSL,14,13.4,13.4,13.5,"510,627"
2020-07-05,AGNISYSL,13.4,13.4,13.4,13.4,525
2020-07-02,AGNISYSL,13.4,13.4,13.4,13.4,"30,930"
2020-08-10,AGRANINS,32.9,29.5,32.8,30.2,"858,813"
2020-08-09,AGRANINS,32.9,30.5,30.6,32.5,"1,073,273"
2020-08-06,AGRANINS,34.5,30.9,34.5,31.1,"1,785,283"
2020-08-05,AGRANINS,34.9,31.5,32.3,34.3,"1,564,500"
2020-08-04,AGRANINS,32.9,29.7,31.5,32.4,"1,846,747"
2020-08-03,AGRANINS,31.1,28.7,28.7,31.1,"1,902,639"
2020-07-30,AGRANINS,28.6,26.1,27.4,28.3,"1,111,107"
2020-07-29,AGRANINS,28.4,26.1,26.7,27,"1,205,529"
2020-07-28,AGRANINS,28,26.4,27.9,26.7,"759,913"
2020-07-27,AGRANINS,27.5,24.9,25.1,27.5,"1,581,789"
2020-07-26,AGRANINS,25.1,23.2,23.6,25,"881,116"
2020-07-23,AGRANINS,24.4,23,24,23.4,"464,526"
2020-07-22,AGRANINS,24.8,23.4,24.4,23.6,"424,924"
2020-07-21,AGRANINS,24.9,24.2,24.7,24.5,"395,446"
2020-07-20,AGRANINS,25.1,24,24,24.7,"619,290"
2020-07-19,AGRANINS,24.9,23.8,24.6,24,"659,578"
2020-07-16,AGRANINS,25.5,24.1,24.9,24.6,"924,575"
2020-07-15,AGRANINS,25.5,24.5,25,25.4,"717,377"
2020-07-14,AGRANINS,24.5,22,22.1,23.9,"1,559,804"
2020-07-13,AGRANINS,22.6,21.8,22,22.3,"237,487"
2020-07-12,AGRANINS,22.5,20.7,20.8,22,"560,041"
2020-07-09,AGRANINS,21.9,20.3,21.4,20.9,"326,520"
2020-07-08,AGRANINS,21.3,20,20.1,20.9,"465,549"
2020-07-07,AGRANINS,20.4,18.6,19.3,20,"603,309"
2020-07-06,AGRANINS,20,18.9,18.9,19.3,"298,911"
2020-07-05,AGRANINS,19.3,17.6,17.6,18.8,"571,499"
2020-07-02,AGRANINS,17.6,17.6,17.6,17.6,"4,000"
2020-08-10,AIBL1STIMF,7.4,6.9,7.4,7,"218,903"
2020-08-09,AIBL1STIMF,7.3,7.1,7.2,7.3,"98,564"
2020-08-06,AIBL1STIMF,7.5,7,7.1,7.3,"820,068"
2020-08-05,AIBL1STIMF,7.1,6.9,6.9,6.9,"51,375"
2020-08-04,AIBL1STIMF,6.9,6.9,6.9,6.9,"24,615"
2020-08-03,AIBL1STIMF,6.9,6.9,6.9,6.9,"5,000"
2020-07-30,AIBL1STIMF,6.9,6.9,6.9,6.9,"12,700"
2020-07-29,AIBL1STIMF,7,6.9,7,6.9,"23,702"
2020-07-28,AIBL1STIMF,6.9,6.9,6.9,6.9,"4,736"
2020-07-27,AIBL1STIMF,7,6.9,7,6.9,"6,115"
2020-07-26,AIBL1STIMF,7,6.9,6.9,6.9,255
2020-07-23,AIBL1STIMF,7,6.9,7,7,"49,200"
2020-07-22,AIBL1STIMF,6.9,6.9,6.9,6.9,"11,045"
2020-07-21,AIBL1STIMF,7,6.9,6.9,6.9,"148,500"
2020-07-20,AIBL1STIMF,7,6.9,6.9,6.9,260
2020-07-19,AIBL1STIMF,6.9,6.9,6.9,6.9,1
2020-07-16,AIBL1STIMF,0,0,0,6.9,0
2020-07-15,AIBL1STIMF,0,0,0,6.9,0
2020-07-14,AIBL1STIMF,6.9,6.9,6.9,6.9,"13,475"
2020-07-13,AIBL1STIMF,6.9,6.9,6.9,6.9,"1,000"
2020-07-12,AIBL1STIMF,6.9,6.9,6.9,6.9,"20,910"
2020-07-09,AIBL1STIMF,7.4,6.9,7.4,6.9,"2,708"
2020-07-08,AIBL1STIMF,6.9,6.9,6.9,6.9,"1,402"
2020-07-07,AIBL1STIMF,6.9,6.9,6.9,6.9,"5,000"
2020-07-06,AIBL1STIMF,0,0,0,6.9,0
2020-07-05,AIBL1STIMF,6.9,6.9,6.9,6.9,1
2020-07-02,AIBL1STIMF,6.9,6.9,6.9,6.9,130
2020-08-10,AIL,30.6,29,30.5,29.2,"376,822"
2020-08-09,AIL,30.9,29,29,30.4,"478,107"
2020-08-06,AIL,29.8,28.5,28.5,28.7,"394,863"
2020-08-05,AIL,30,28,29.9,28.3,"637,075"
2020-08-04,AIL,30.6,29,30.2,29.8,"556,172"
2020-08-03,AIL,31,27.9,28.4,30.2,"547,884"
2020-07-30,AIL,28.8,26.2,26.2,28.4,"1,008,900"
2020-07-29,AIL,26.2,26.2,26.2,26.2,"33,090"
2020-07-28,AIL,26.2,26.2,26.2,26.2,"2,415"
2020-07-27,AIL,26.2,26.2,26.2,26.2,"2,980"
2020-07-26,AIL,26.2,26.2,26.2,26.2,"6,695"
2020-07-23,AIL,26.2,26.2,26.2,26.2,"14,697"
2020-07-22,AIL,26.2,26.2,26.2,26.2,"4,684"
2020-07-21,AIL,26.2,26.2,26.2,26.2,"20,600"
2020-07-20,AIL,26.2,26.2,26.2,26.2,20
2020-07-19,AIL,26.2,26.2,26.2,26.2,83
2020-07-16,AIL,26.2,26.2,26.2,26.2,610
2020-07-15,AIL,26.2,26.2,26.2,26.2,306
2020-07-14,AIL,26.2,26.2,26.2,26.2,232
2020-07-13,AIL,26.2,26.2,26.2,26.2,"12,540"
2020-07-12,AIL,26.2,26.2,26.2,26.2,"13,554"
2020-07-09,AIL,26.2,26.2,26.2,26.2,"3,169"
2020-07-08,AIL,26.2,26.2,26.2,26.2,62
2020-07-07,AIL,0,0,0,26.2,0
2020-07-06,AIL,26.2,26.2,26.2,26.2,"1,059"
2020-07-05,AIL,0,0,0,26.2,0
2020-07-02,AIL,0,0,0,26.2,0
2020-08-10,AL-HAJTEX,32.9,31.5,32.7,31.9,"43,775"
2020-08-09,AL-HAJTEX,34.1,31.5,31.5,32.4,"46,658"
2020-08-06,AL-HAJTEX,33.2,30.8,33.2,31.5,"19,428"
2020-08-05,AL-HAJTEX,33.8,31,33,32.9,"53,698"
2020-08-04,AL-HAJTEX,32.4,30.1,31.9,32,"83,067"
2020-08-03,AL-HAJTEX,29.5,26.9,26.9,29.5,"33,358"
2020-07-30,AL-HAJTEX,28.9,26.5,26.5,26.9,"76,419"
2020-07-29,AL-HAJTEX,26.5,26.5,26.5,26.5,200
2020-07-28,AL-HAJTEX,26.5,26.5,26.5,26.5,528
2020-07-27,AL-HAJTEX,26.5,26.5,26.5,26.5,449
2020-07-26,AL-HAJTEX,26.5,26.5,26.5,26.5,100
2020-07-23,AL-HAJTEX,26.5,26.5,26.5,26.5,200
2020-07-22,AL-HAJTEX,26.5,26.5,26.5,26.5,231
2020-07-21,AL-HAJTEX,0,0,0,26.5,0
2020-07-20,AL-HAJTEX,0,0,0,26.5,0
2020-07-19,AL-HAJTEX,0,0,0,26.5,0
2020-07-16,AL-HAJTEX,0,0,0,26.5,0
2020-07-15,AL-HAJTEX,26.5,26.5,26.5,26.5,241
2020-07-14,AL-HAJTEX,26.5,26.5,26.5,26.5,285
2020-07-13,AL-HAJTEX,26.5,26.5,26.5,26.5,"4,542"
2020-07-12,AL-HAJTEX,26.5,26.5,26.5,26.5,"1,770"
2020-07-09,AL-HAJTEX,26.5,26.5,26.5,26.5,7
2020-07-08,AL-HAJTEX,0,0,0,26.5,0
2020-07-07,AL-HAJTEX,26.5,26.5,26.5,26.5,5
2020-07-06,AL-HAJTEX,26.5,26.5,26.5,26.5,250
2020-07-05,AL-HAJTEX,26.5,26.5,26.5,26.5,100
2020-07-02,AL-HAJTEX,26.5,26.5,26.5,26.5,140
2020-08-10,ALARABANK,16,15.6,15.8,16,"136,138"
2020-08-09,ALARABANK,16,15.3,15.4,15.8,"254,365"
2020-08-06,ALARABANK,15.4,15.2,15.3,15.3,"164,444"
2020-08-05,ALARABANK,15.6,14.8,14.8,15.5,"505,891"
2020-08-04,ALARABANK,15.1,14.7,14.8,14.8,"455,356"
2020-08-03,ALARABANK,15,14.7,14.9,14.8,"522,444"
2020-07-30,ALARABANK,0,0,0,16.1,0
2020-07-29,ALARABANK,16.3,16.1,16.2,16.1,"879,209"
2020-07-28,ALARABANK,16.3,16.2,16.3,16.2,"285,005"
2020-07-27,ALARABANK,16.3,16.1,16.2,16.3,"561,466"
2020-07-26,ALARABANK,16.3,16.1,16.2,16.3,"708,758"
2020-07-23,ALARABANK,16.2,16.1,16.2,16.2,"137,753"
2020-07-22,ALARABANK,16.2,16.1,16.1,16.2,"517,823"
2020-07-21,ALARABANK,16.2,16,16,16.2,"216,384"
2020-07-20,ALARABANK,16.1,15.9,15.9,16.1,"937,330"
2020-07-19,ALARABANK,16,15.8,15.8,16,"263,960"
2020-07-16,ALARABANK,16,15.8,15.9,15.8,"51,046"
2020-07-15,ALARABANK,16,15.6,15.7,15.9,"217,640"
2020-07-14,ALARABANK,15.9,15.7,15.7,15.8,"141,239"
2020-07-13,ALARABANK,15.9,15.7,15.7,15.9,"119,636"
2020-07-12,ALARABANK,15.8,15.6,15.8,15.7,"152,293"
2020-07-09,ALARABANK,16.3,15.7,15.7,15.8,"448,180"
2020-07-08,ALARABANK,15.8,15.1,15.1,15.7,"1,051,862"
2020-07-07,ALARABANK,15.1,14.8,14.8,15.1,"499,826"
2020-07-06,ALARABANK,15,14.7,14.8,14.9,"859,877"
2020-07-05,ALARABANK,14.9,14.7,14.7,14.9,"336,164"
2020-07-02,ALARABANK,14.8,14.7,14.8,14.7,"1,048,802"
2020-08-10,ALIF,7.4,7,7.2,7.1,"2,649,046"
2020-08-09,ALIF,7.3,6.8,6.8,7.2,"5,201,247"
2020-08-06,ALIF,6.9,6.5,6.6,6.8,"2,610,065"
2020-08-05,ALIF,6.8,6.5,6.7,6.6,"2,448,779"
2020-08-04,ALIF,7,6.7,7,6.7,"1,725,623"
2020-08-03,ALIF,7.1,6.7,6.7,7,"1,568,334"
2020-07-30,ALIF,6.9,6.5,6.5,6.7,"3,471,152"
2020-07-29,ALIF,6.5,6.5,6.5,6.5,"36,940"
2020-07-28,ALIF,6.5,6.5,6.5,6.5,"2,020"
2020-07-27,ALIF,6.5,6.5,6.5,6.5,"24,123"
2020-07-26,ALIF,6.5,6.5,6.5,6.5,"18,007"
2020-07-23,ALIF,6.5,6.5,6.5,6.5,"17,142"
2020-07-22,ALIF,6.5,6.5,6.5,6.5,"16,468"
2020-07-21,ALIF,6.5,6.5,6.5,6.5,"4,596"
2020-07-20,ALIF,6.5,6.5,6.5,6.5,"3,062"
2020-07-19,ALIF,6.5,6.5,6.5,6.5,"2,061"
2020-07-16,ALIF,6.5,6.5,6.5,6.5,"6,929"
2020-07-15,ALIF,6.5,6.5,6.5,6.5,"5,596"
2020-07-14,ALIF,6.5,6.5,6.5,6.5,"51,388"
2020-07-13,ALIF,6.5,6.5,6.5,6.5,"72,249"
2020-07-12,ALIF,6.5,6.5,6.5,6.5,"22,056"
2020-07-09,ALIF,6.5,6.5,6.5,6.5,"71,208"
2020-07-08,ALIF,6.5,6.5,6.5,6.5,"34,064"
2020-07-07,ALIF,6.5,6.5,6.5,6.5,"12,828"
2020-07-06,ALIF,6.5,6.5,6.5,6.5,904
2020-07-05,ALIF,6.5,6.5,6.5,6.5,"1,781"
2020-07-02,ALIF,6.5,6.5,6.5,6.5,"6,137"
2020-08-10,ALLTEX,9.7,8.1,9,8.6,"133,020"
2020-08-09,ALLTEX,9.1,8.8,8.8,8.9,"180,131"
2020-08-06,ALLTEX,8.4,7.9,7.9,8.3,"226,531"
2020-08-05,ALLTEX,7.7,7,7,7.7,"164,714"
2020-08-04,ALLTEX,7.2,6.9,7,7,"96,090"
2020-08-03,ALLTEX,7.2,6.9,6.9,6.9,"100,237"
2020-07-30,ALLTEX,7,6.9,6.9,6.9,"97,977"
2020-07-29,ALLTEX,6.9,6.9,6.9,6.9,"8,300"
2020-07-28,ALLTEX,6.9,6.9,6.9,6.9,702
2020-07-27,ALLTEX,6.9,6.9,6.9,6.9,"2,180"
2020-07-26,ALLTEX,6.9,6.9,6.9,6.9,"20,350"
2020-07-23,ALLTEX,6.9,6.9,6.9,6.9,"7,036"
2020-07-22,ALLTEX,6.9,6.9,6.9,6.9,"12,221"
2020-07-21,ALLTEX,6.9,6.9,6.9,6.9,"8,805"
2020-07-20,ALLTEX,6.9,6.9,6.9,6.9,"1,510"
2020-07-19,ALLTEX,6.9,6.9,6.9,6.9,"10,000"
2020-07-16,ALLTEX,6.9,6.9,6.9,6.9,"1,500"
2020-07-15,ALLTEX,6.9,6.9,6.9,6.9,"10,500"
2020-07-14,ALLTEX,6.9,6.9,6.9,6.9,"6,815"
2020-07-13,ALLTEX,6.9,6.9,6.9,6.9,"14,811"
2020-07-12,ALLTEX,7,6.9,6.9,6.9,"49,236"
2020-07-09,ALLTEX,7.3,6.9,6.9,6.9,"29,307"
2020-07-08,ALLTEX,6.9,6.9,6.9,6.9,"21,543"
2020-07-07,ALLTEX,6.9,6.9,6.9,6.9,"41,404"
2020-07-06,ALLTEX,6.9,6.9,6.9,6.9,"7,850"
2020-07-05,ALLTEX,6.9,6.9,6.9,6.9,"3,439"
2020-07-02,ALLTEX,7,6.9,6.9,6.9,"48,115"
2020-08-10,AMANFEED,29.1,28.2,29.1,28.5,"576,037"
2020-08-09,AMANFEED,29.6,27.5,28,29.1,"1,093,928"
2020-08-06,AMANFEED,28.3,27.2,27.2,27.9,"293,769"
2020-08-05,AMANFEED,28.5,27.1,27.9,27.4,"383,400"
2020-08-04,AMANFEED,28.9,27.8,28.5,28,"335,810"
2020-08-03,AMANFEED,29.5,27.6,28.1,28.3,"599,524"
2020-07-30,AMANFEED,28.3,27.2,27.3,28.1,"500,343"
2020-07-29,AMANFEED,27.4,26.8,26.8,27.1,"377,915"
2020-07-28,AMANFEED,27,26.8,26.8,26.8,"260,954"
2020-07-27,AMANFEED,27.4,26.8,27.3,26.8,"336,356"
2020-07-26,AMANFEED,27.4,26.8,26.8,27.2,"244,576"
2020-07-23,AMANFEED,27.2,26.8,27.2,26.8,"248,667"
2020-07-22,AMANFEED,27.3,26.8,26.8,27.2,"319,338"
2020-07-21,AMANFEED,26.8,26.8,26.8,26.8,"9,233"
2020-07-20,AMANFEED,26.8,26.8,26.8,26.8,"3,290"
2020-07-19,AMANFEED,26.8,26.8,26.8,26.8,"3,819"
2020-07-16,AMANFEED,26.8,26.8,26.8,26.8,"25,540"
2020-07-15,AMANFEED,26.8,26.8,26.8,26.8,"23,384"
2020-07-14,AMANFEED,27.4,26.8,27.4,26.8,"191,577"
2020-07-13,AMANFEED,28.3,27,27.9,27.4,"151,428"
2020-07-12,AMANFEED,28.2,26.8,26.8,27.9,"693,109"
2020-07-09,AMANFEED,26.8,26.8,26.8,26.8,"33,681"
2020-07-08,AMANFEED,26.8,26.8,26.8,26.8,"3,305"
2020-07-07,AMANFEED,26.8,26.8,26.8,26.8,150
2020-07-06,AMANFEED,26.8,26.8,26.8,26.8,100
2020-07-05,AMANFEED,26.8,26.8,26.8,26.8,400
2020-07-02,AMANFEED,26.8,26.8,26.8,26.8,100
2020-08-10,AMBEEPHA,483,465.7,468,470.7,"11,172"
2020-08-09,AMBEEPHA,468,447.1,454.9,465.7,"11,792"
2020-08-06,AMBEEPHA,453.9,441,452,446.3,"7,931"
2020-08-05,AMBEEPHA,454.3,443.1,448.6,447,"2,463"
2020-08-04,AMBEEPHA,459.8,446.5,459.7,448.6,"3,673"
2020-08-03,AMBEEPHA,458,447.1,447.1,454.5,"5,490"
2020-07-30,AMBEEPHA,459.9,443,457,446.1,"5,462"
2020-07-29,AMBEEPHA,461.6,447.2,456,451.3,"4,797"
2020-07-28,AMBEEPHA,463.9,455,457.1,457.4,"6,620"
2020-07-27,AMBEEPHA,460,452.4,452.4,457.1,"3,510"
2020-07-26,AMBEEPHA,456.3,442.4,449,452.4,"4,513"
2020-07-23,AMBEEPHA,457.7,446.1,450.5,447.4,"2,865"
2020-07-22,AMBEEPHA,452.5,440.2,440.2,450.5,"10,396"
2020-07-21,AMBEEPHA,449.8,440.7,445,443.6,"3,500"
2020-07-20,AMBEEPHA,444.2,432.2,438.4,440.7,"1,901"
2020-07-19,AMBEEPHA,450,430.3,450,431.3,"2,542"
2020-07-16,AMBEEPHA,459.9,430.6,457,440.6,"9,223"
2020-07-15,AMBEEPHA,466,453.1,456,456.8,"2,874"
2020-07-14,AMBEEPHA,465.9,457.1,462.1,458.5,"4,355"
2020-07-13,AMBEEPHA,474.9,464.2,472,465.3,"5,575"
2020-07-12,AMBEEPHA,471,466.6,466.7,468.9,"5,033"
2020-07-09,AMBEEPHA,476,457.1,457.1,470.2,"11,312"
2020-07-08,AMBEEPHA,465.1,455.2,461.8,456.3,"8,795"
2020-07-07,AMBEEPHA,471,456.3,465.3,457.6,"8,462"
2020-07-06,AMBEEPHA,468.1,452,452,465.3,"12,906"
2020-07-05,AMBEEPHA,477,456.1,473.3,462.2,"13,155"
2020-07-02,AMBEEPHA,491,470.8,491,473.6,"14,860"
2020-08-10,AMCL(PRAN),193.9,189.1,190.1,192.3,"2,353"
2020-08-09,AMCL(PRAN),193.4,187,190,191.1,"7,746"
2020-08-06,AMCL(PRAN),190,182.6,184.3,187.3,"5,046"
2020-08-05,AMCL(PRAN),184,183.2,183.4,183.5,"1,661"
2020-08-04,AMCL(PRAN),184.5,182,184.5,183.4,"1,720"
2020-08-03,AMCL(PRAN),184.9,180.2,180.3,183.2,"3,571"
2020-07-30,AMCL(PRAN),184,180.6,182.7,181.4,"5,342"
2020-07-29,AMCL(PRAN),182.7,179.6,180.1,182.5,"3,048"
2020-07-28,AMCL(PRAN),181.9,180,180.2,180.2,"4,585"
2020-07-27,AMCL(PRAN),181.2,179,179,180.2,"4,838"
2020-07-26,AMCL(PRAN),178,177.9,178,178,"8,007"
2020-07-23,AMCL(PRAN),179,177.9,178,178,"1,584"
2020-07-22,AMCL(PRAN),179.9,179.5,179.8,179.9,356
2020-07-21,AMCL(PRAN),180,177.9,178.2,179.2,"1,991"
2020-07-20,AMCL(PRAN),179.9,177.9,178,178.1,871
2020-07-19,AMCL(PRAN),181.9,179.2,181.9,181.4,12
2020-07-16,AMCL(PRAN),179.9,178.1,179,179.2,301
2020-07-15,AMCL(PRAN),180,178,178.2,178.1,207
2020-07-14,AMCL(PRAN),180,178.2,178.2,178.2,202
2020-07-13,AMCL(PRAN),179.9,178.6,178.6,178.9,"1,250"
2020-07-12,AMCL(PRAN),179.3,177.9,178,178.5,"2,407"
2020-07-09,AMCL(PRAN),180,177.9,178.5,178.2,"2,736"
2020-07-08,AMCL(PRAN),178.9,178,178,178.5,"3,145"
2020-07-07,AMCL(PRAN),178,177.9,178,178,"3,652"
2020-07-06,AMCL(PRAN),178.2,178,178,178,168
2020-07-05,AMCL(PRAN),180,178.2,180,178.2,506
2020-07-02,AMCL(PRAN),179.5,178,179.5,179,570
2020-08-10,ANLIMAYARN,33.5,32.3,33,32.5,"250,600"
2020-08-09,ANLIMAYARN,33.2,32.3,32.3,32.8,"255,902"
2020-08-06,ANLIMAYARN,32.7,31.8,31.9,32.3,"239,651"
2020-08-05,ANLIMAYARN,32.8,31.8,32.4,31.9,"252,426"
2020-08-04,ANLIMAYARN,33.1,32.1,32.9,32.3,"203,614"
2020-08-03,ANLIMAYARN,33.7,32.3,33.3,32.6,"305,083"
2020-07-30,ANLIMAYARN,34.2,33,33.4,33.3,"315,285"
2020-07-29,ANLIMAYARN,33.8,32,32.2,33.2,"194,269"
2020-07-28,ANLIMAYARN,33.5,31.5,33.4,32.1,"406,108"
2020-07-27,ANLIMAYARN,33.7,32.6,33.7,32.8,"265,508"
2020-07-26,ANLIMAYARN,34.3,32.9,34,33.2,"362,208"
2020-07-23,ANLIMAYARN,34.8,33.2,33.7,34,"664,412"
2020-07-22,ANLIMAYARN,33.8,32.7,32.7,33.7,"616,942"
2020-07-21,ANLIMAYARN,32.8,31.2,31.2,32.7,"371,969"
2020-07-20,ANLIMAYARN,31.7,30.8,30.9,31.2,"69,751"
2020-07-19,ANLIMAYARN,31.7,30.6,31.6,30.7,"71,463"
2020-07-16,ANLIMAYARN,32.4,31.2,32.4,31.4,"68,239"
2020-07-15,ANLIMAYARN,32.9,31.9,32.4,32.4,"140,864"
2020-07-14,ANLIMAYARN,32.9,31.4,32.4,32.5,"155,197"
2020-07-13,ANLIMAYARN,32.5,31.4,31.6,32.4,"206,318"
2020-07-12,ANLIMAYARN,31.8,30.9,30.9,31.6,"180,640"
2020-07-09,ANLIMAYARN,30.9,30.4,30.5,30.8,"111,430"
2020-07-08,ANLIMAYARN,30.6,29.9,29.9,30.5,"170,183"
2020-07-07,ANLIMAYARN,29.9,29.9,29.9,29.9,"2,775"
2020-07-06,ANLIMAYARN,29.9,29.9,29.9,29.9,"2,245"
2020-07-05,ANLIMAYARN,29.9,29.9,29.9,29.9,"2,001"
2020-07-02,ANLIMAYARN,29.9,29.9,29.9,29.9,"21,751"
2020-08-10,ANWARGALV,83.9,79.6,80,82.3,"275,023"
2020-08-09,ANWARGALV,80.8,77.5,77.5,79.6,"237,655"
2020-08-06,ANWARGALV,79,72.7,73.5,77,"139,469"
2020-08-05,ANWARGALV,75.9,73,74.9,73.5,"96,400"
2020-08-04,ANWARGALV,76.3,74.2,76,74.7,"56,822"
2020-08-03,ANWARGALV,78.4,75.5,76.7,76,"142,374"
2020-07-30,ANWARGALV,77.6,75.7,77.4,76.7,"101,341"
2020-07-29,ANWARGALV,77.9,75,76.8,77.4,"167,835"
2020-07-28,ANWARGALV,77,72.4,72.4,76.2,"332,488"
2020-07-27,ANWARGALV,72.5,69.7,70.9,71.7,"74,709"
2020-07-26,ANWARGALV,71.4,69.1,71.3,69.6,"50,083"
2020-07-23,ANWARGALV,71.5,69.9,70.4,70.3,"37,834"
2020-07-22,ANWARGALV,72.4,70,70.7,71.1,"44,785"
2020-07-21,ANWARGALV,70.7,67.8,67.9,70.3,"66,008"
2020-07-20,ANWARGALV,68.8,67.5,67.9,67.6,"40,371"
2020-07-19,ANWARGALV,69.7,67.5,68.8,67.8,"46,596"
2020-07-16,ANWARGALV,71,68,70.5,69.4,"43,574"
2020-07-15,ANWARGALV,72.5,70.5,72.5,70.8,"44,432"
2020-07-14,ANWARGALV,73.7,71.5,71.8,72.1,"111,471"
2020-07-13,ANWARGALV,72.9,70.5,72.1,71.4,"64,386"
2020-07-12,ANWARGALV,72.4,67.8,67.8,72.1,"102,282"
2020-07-09,ANWARGALV,68.8,67.5,67.5,67.8,"169,629"
2020-07-08,ANWARGALV,67.5,67.5,67.5,67.5,518
2020-07-07,ANWARGALV,67.5,67.5,67.5,67.5,3
2020-07-06,ANWARGALV,0,0,0,67.5,0
2020-07-05,ANWARGALV,67.5,67.5,67.5,67.5,802
2020-07-02,ANWARGALV,0,0,0,67.5,0
2020-08-10,APEXFOODS,128.6,120.1,120.1,125.2,"148,007"
2020-08-09,APEXFOODS,120.1,120.1,120.1,120.1,"105,045"
2020-08-06,APEXFOODS,120.1,120.1,120.1,120.1,"1,871"
2020-08-05,APEXFOODS,120.1,120.1,120.1,120.1,"5,791"
2020-08-04,APEXFOODS,120.1,120.1,120.1,120.1,"4,094"
2020-08-03,APEXFOODS,120.1,120.1,120.1,120.1,"11,423"
2020-07-30,APEXFOODS,120.1,120.1,120.1,120.1,"1,297"
2020-07-29,APEXFOODS,120.1,120.1,120.1,120.1,52
2020-07-28,APEXFOODS,120.1,120.1,120.1,120.1,150
2020-07-27,APEXFOODS,120.1,120.1,120.1,120.1,100
2020-07-26,APEXFOODS,0,0,0,120.1,0
2020-07-23,APEXFOODS,120.1,120.1,120.1,120.1,65
2020-07-22,APEXFOODS,120.1,120.1,120.1,120.1,470
2020-07-21,APEXFOODS,120.1,120.1,120.1,120.1,345
2020-07-20,APEXFOODS,120.1,120.1,120.1,120.1,400
2020-07-19,APEXFOODS,0,0,0,120.1,0
2020-07-16,APEXFOODS,120.1,120.1,120.1,120.1,11
2020-07-15,APEXFOODS,120.1,120.1,120.1,120.1,5
2020-07-14,APEXFOODS,0,0,0,120.1,0
2020-07-13,APEXFOODS,120.1,120.1,120.1,120.1,"9,750"
2020-07-12,APEXFOODS,120.1,120.1,120.1,120.1,630
2020-07-09,APEXFOODS,120.1,120.1,120.1,120.1,"1,165"
2020-07-08,APEXFOODS,0,0,0,120.1,0
2020-07-07,APEXFOODS,120.1,120.1,120.1,120.1,12
2020-07-06,APEXFOODS,0,0,0,120.1,0
2020-07-05,APEXFOODS,0,0,0,120.1,0
2020-07-02,APEXFOODS,120.1,120.1,120.1,120.1,2
2020-08-10,APEXFOOT,259.9,241,241,254.6,"53,072"
2020-08-09,APEXFOOT,240,227.2,227.7,239,"26,487"
2020-08-06,APEXFOOT,228,219.7,219.7,223.1,"26,947"
2020-08-05,APEXFOOT,225,219.3,219.3,219.7,"10,936"
2020-08-04,APEXFOOT,219.3,219.3,219.3,219.3,"3,783"
2020-08-03,APEXFOOT,219.3,219.3,219.3,219.3,823
2020-07-30,APEXFOOT,219.3,219.3,219.3,219.3,288
2020-07-29,APEXFOOT,219.3,219.3,219.3,219.3,313
2020-07-28,APEXFOOT,219.3,219.3,219.3,219.3,349
2020-07-27,APEXFOOT,219.3,219.3,219.3,219.3,100
2020-07-26,APEXFOOT,219.3,219.3,219.3,219.3,"1,248"
2020-07-23,APEXFOOT,219.3,219.3,219.3,219.3,426
2020-07-22,APEXFOOT,219.3,219.3,219.3,219.3,22
2020-07-21,APEXFOOT,219.3,219.3,219.3,219.3,21
2020-07-20,APEXFOOT,219.3,219.3,219.3,219.3,150
2020-07-19,APEXFOOT,0,0,0,219.3,0
2020-07-16,APEXFOOT,219.3,219.3,219.3,219.3,1
